Hadley,2029,41.41394300,-80.23311800
Halifax,7616,40.46814000,-76.93191900
Hallstead,3468,41.96118900,-75.74324200
Hamburg,10742,40.55564800,-75.98187700
Hamilton,132,40.92423100,-79.08086800
Hamlin,0,41.40369600,-75.39851500
Hannastown,177,40.35367900,-79.49670600
Hanover,43764,39.80065500,-76.98303500
Harborcreek,2632,42.16644500,-79.95283100
Harford,200,41.78230000,-75.70157600
Harleigh,94,40.98063900,-75.97131300
Harleysville,20938,40.27954700,-75.38712000
Harmonsburg,50,41.66088700,-80.31784100
Harmony,4564,40.80145400,-80.12728200
Harrisburg,156270,40.27370000,-76.88441700
Harrison City,2920,40.35527700,-79.64972200
Harrison Valley,729,41.94201300,-77.64943300
Harrisonville,1074,39.98836900,-78.06159200
Harrisville,3311,41.13672700,-80.00922300
Hartleton,183,40.90063300,-77.15608600
Hartstown,892,41.55255300,-80.37923300
Harveys Lake,3908,41.36333300,-76.04388800
Harwick,982,40.55666700,-79.80527800
Hastings,2651,40.66506700,-78.71224700
Hatboro,20467,40.17427500,-75.10683800
Hatfield,18043,40.27982700,-75.29934100
Haverford,6652,40.01316700,-75.29435100
Havertown,36300,39.98094500,-75.30852000
Hawk Run,422,40.92365300,-78.20485700
Hawley,9803,41.47592200,-75.18211800
Hawthorn,587,41.02006500,-79.27448400
Hazel Hurst,376,41.70589500,-78.58252300
Hazleton,35680,40.95841800,-75.97464700
Hegins,2346,40.65186300,-76.49678100
Heilwood,331,40.62090000,-78.91502900
Hellertown,10298,40.57954300,-75.34073400
Hendersonville,0,40.29923600,-80.15227800
Henryville,1974,41.09365500,-75.24005100
Hereford,818,40.44926400,-75.55212800
Herman,0,40.83006400,-79.81116300
Herminie,2363,40.26340300,-79.71754300
Hermitage,13490,41.23338900,-80.44868000
Herndon,2079,40.70952900,-76.84247200
Herrick Center,62,41.74202700,-75.48935000
Hershey,15069,40.28592300,-76.65024600
Hesston,696,40.42032600,-78.10948200
Hibbs,376,39.93174200,-79.88254900
Hickory,1481,40.29895800,-80.30867200
Hidden Valley,0,40.05717000,-79.25589300
Highspire,2746,40.21092400,-76.79108200
Hiller,555,40.01035200,-79.90088000
Hilliards,1067,41.08583300,-79.83361100
Hillsdale,0,40.75173100,-78.88503100
Hillsgrove,284,41.44396600,-76.70717600
Hillsville,392,41.00783700,-80.49673500
Hilltown,188,41.77036600,-75.17822700
Holbrook,1002,39.85535400,-80.31368000
Holicong,0,40.33566100,-75.04739200
Hollidaysburg,15399,40.42729400,-78.38890200
Hollsopple,3182,40.20840900,-78.92780200
Holmes,2816,39.90416600,-75.30861100
Holtwood,3390,39.83194400,-76.32777800
Home,2469,40.738771,-79.105639
Homer City,7073,40.54340000,-79.16225600
Homestead,20437,40.38420200,-79.87723300
Honesdale,13163,41.57675500,-75.25878700
Honey Brook,10044,40.09426600,-75.91133000
Honey Grove,821,40.40230200,-77.55221100
Hookstown,2507,40.59923200,-80.47284400
Hooversville,1552,40.14702100,-78.91196800
Hop Bottom,1217,41.70591000,-75.76630100
Hopeland,0,40.23370300,-76.26217500
Hopewell,1698,40.13563600,-78.26779000
Hopwood,3206,39.87702000,-79.70198800
Horsham,16705,40.17844200,-75.12850600
Hostetter,0,40.26618100,-79.39836900
Houston,5029,40.24645900,-80.21144700
Houtzdale,5324,40.82505900,-78.35112800
Howard,4635,41.01422900,-77.65805300
Hughesville,5928,41.24119200,-76.72384500
Hummels Wharf,0,40.83175100,-76.83580200
Hummelstown,18826,40.26536800,-76.70830300
Hunker,2057,40.20423700,-79.62059600
Hunlock Creek,5885,41.20400900,-76.06467000
Huntingdon,17720,40.48479500,-78.01028100
Huntingdon Valley,20451,40.12261000,-75.06350400
Huntington Mills,300,41.18991500,-76.23210900
Hustontown,1406,40.04705800,-78.02812900
Hutchinson,322,40.22618100,-79.73170900
Hyde,468,41.00255700,-78.46252200
Hyde Park,513,40.63256500,-79.58976700
Hydetown,0,41.65255800,-79.72699700
Hyndman,2940,39.82111100,-78.72138800
Hyner,176,41.33173400,-77.64415000
Ickesburg,1073,40.45583300,-77.35194400
Idaville,0,40.01481400,-77.20275900
Imler,1546,40.20674400,-78.52279400
Immaculata,581,40.03045400,-75.56629600
Imperial,6743,40.44951200,-80.24450400
Indian Head,320,40.02479600,-79.39503400
Indiana,34170,40.62145500,-79.15253400
Indianola,628,40.56944400,-79.86388900
Industry,3938,40.25921000,-76.88307100
Ingomar,0,40.58090100,-80.06089000
Intercourse,0,40.03759900,-76.10495200
Irvine,313,41.83922500,-79.26838100
Irvona,1419,40.77450600,-78.55335700
Irwin,44880,40.32451300,-79.70115400
Isabella,90,39.94396400,-79.93616200
Jackson,200,41.19511400,-76.45629900
Jackson Center,1617,41.27283500,-80.13894900
Jacobs Creek,276,40.13312800,-79.74170800
James City,301,41.62006100,-78.83892100
James Creek,1362,40.35294100,-78.17612700
Jamestown,3898,41.48477500,-80.43756800
Jamison,7873,40.25608400,-75.08918000
Jeannette,20102,40.32812400,-79.61531900
Jefferson,1455,40.29118000,-79.93199400
Jenkintown,19046,40.09594300,-75.12517400
Jenners,424,40.14305600,-79.04305600
Jennerstown,313,40.15979700,-79.06641700
Jermyn,6454,41.53091400,-75.54546300
Jerome,624,40.20896400,-78.98363700
Jersey Mills,20,41.35729200,-77.40664400
Jersey Shore,13149,41.20201700,-77.26441500
Jessup,4238,41.46869200,-75.56213000
Jim Thorpe,6956,40.87592300,-75.73241200
Joffre,64,40.37916700,-80.36055600
Johnsonburg,3792,41.49061700,-78.67502600
Johnstown,77260,40.32674000,-78.92196900
Jones Mills,366,40.08861100,-79.34083300
Jonestown,6517,40.70028300,-76.27009600
Josephine,0,40.47729000,-79.18142300
Julian,2773,40.86422600,-77.93944800
Junedale,48,40.92341900,-75.94159000
Kane,6678,41.66283900,-78.81114200
Kantner,0,40.10089500,-78.93954500
Karns City,2163,40.99395200,-79.72532700
Karthaus,967,41.12089200,-78.11389600
Keisterville,0,39.96146400,-79.78254300
Kelayres,503,40.90091900,-76.00353800
Kelton,0,39.80872000,-75.87799800
Kemblesville,0,39.74899900,-75.82410500
Kempton,3076,40.62777300,-75.85289700
Kennerdell,1622,41.26736800,-79.84098800
Kennett Square,18493,39.84677600,-75.71160300
Kersey,3992,41.36228300,-78.59613400
Kimberton,0,40.13065800,-75.57213800
King Of Prussia,21893,40.08927400,-75.39602100
Kingsley,1824,41.76218800,-75.75444000
Kingston,32747,41.26174800,-75.89686300
Kintnersville,2663,40.55704500,-75.17961900
Kinzers,2094,39.99843500,-76.06161900
Kirkwood,2556,39.85621600,-76.07689500
Kittanning,18922,40.81645300,-79.52198900
Kleinfeltersville,0,40.30092500,-76.24911800
Klingerstown,674,40.66083300,-76.69361100
Knox,4494,41.23450500,-79.53726900
Knox Dale,264,41.08617500,-79.02642400
Knoxville,1423,41.95729300,-77.43887100
Koppel,896,40.83423000,-80.32228500
Kossuth,368,41.28478300,-79.57393700
Kreamer,325,40.80314000,-76.96386500
Kresgeville,665,40.90151200,-75.49697900
Kulpmont,3494,40.79341900,-76.47245400
Kulpsville,0,40.24288200,-75.33656400
Kunkletown,7675,40.84777800,-75.44861100
Kutztown,14539,40.39870200,-76.32189900
Kylertown,426,40.99339000,-78.16723300
La Belle,333,40.00785100,-79.97894000
La Jose,470,40.83338100,-78.65921300
La Plume,0,41.55674300,-75.75380300
Laceyville,2784,41.64590800,-76.16131800
Lackawaxen,399,41.47594500,-74.98640400
Lafayette Hill,10145,40.09183900,-75.25568200
Lahaska,0,40.34649500,-75.03155800
Lairdsville,83,41.22924900,-76.61300800
Lake Ariel,12113,41.45397400,-75.38268100
Lake City,4136,42.01422200,-80.34534300
Lake Como,224,41.84980800,-75.33684200
Lake Harmony,439,41.06064200,-75.59102100
Lake Lynn,897,39.72813300,-79.86061100
Lake Winola,256,41.51203000,-75.84613200
Lakeville,945,41.43814400,-75.27656600
Lakewood,618,41.85202900,-75.38128800
Lamar,434,41.01328300,-77.53347800
Lamartine,0,41.22256100,-79.63393700
Lampeter,0,39.99009900,-76.23967900
Lancaster,149863,40.03787500,-76.30551400
Landenberg,9829,39.77733200,-75.77132600
Landingville,0,40.62620200,-76.12355100
Landisburg,2300,40.34258400,-77.30720700
Landisville,6272,40.09537400,-76.40996200
Lanesboro,150,41.95702500,-75.58490400
Langeloth,609,40.36506900,-80.41395400
Langhorne,32578,40.17455300,-74.92266600
Lansdale,51722,40.24149500,-75.28378600
Lansdowne,28744,39.93816800,-75.27185000
Lanse,545,40.97505700,-78.12945400
Lansford,4230,40.83175600,-75.88242000
Laporte,314,41.42396600,-76.49411300
Larimer,99,40.34527800,-79.72666700
Latrobe,28016,40.32118000,-79.37948100
Lattimer Mines,461,40.99455600,-75.96244000
Laughlintown,611,40.21201700,-79.19780900
Laurelton,244,40.88313200,-77.19858800
Laurys Station,1262,40.72315100,-75.53018400
Lavelle,197,40.76342000,-76.38272900
Lawrence,1252,40.30333300,-80.11833300
Lawrenceville,2162,41.99907600,-77.12950200
Lawton,173,41.78590800,-76.07075900
Le Raysville,819,41.83868600,-76.18020700
Lebanon,62531,40.34092500,-76.41134900
Leck Kill,275,40.71675200,-76.62996200
Leckrone,145,39.86146500,-79.87005100
Lecontes Mills,0,41.08305000,-78.28070800
Lederach,0,40.26176900,-75.40600900
Leechburg,10156,40.62701000,-79.60560100
Leeper,1247,41.37082700,-79.30697600
Leesport,7578,40.44703700,-75.96632200
Leetsdale,1215,40.56312300,-80.20839200
Lehigh Valley,0,40.72918400,-75.24790600
Lehighton,18329,40.83370200,-75.71380000
Lehman,0,41.31702400,-76.02242300
Leisenring,197,39.99840800,-79.64420500
Lemasters,0,39.86120200,-77.85944100
Lemont,795,40.81061700,-77.81833300
Lemont Furnace,2733,39.91424200,-79.66976400
Lemoyne,5682,40.24120000,-76.89414000
Lenhartsville,1988,40.57287100,-75.88798000
Lenni,0,39.89400000,-75.44769700
Lenoxville,201,41.66230100,-75.63713200
Leola,9324,40.08787400,-76.18495300
Levittown,64626,40.15510900,-74.82877400
Lewis Run,2526,41.87089600,-78.66141600
Lewisberry,5758,40.13509200,-76.85969400
Lewisburg,17623,40.96452900,-76.88441000
Lewistown,21898,40.59923900,-77.57138200
Lewisville,0,40.51062200,-79.32114900
Liberty,1190,40.325379,-79.856272
Lickingville,151,41.37784000,-79.36837700
Lightstreet,0,41.04305500,-76.42083300
Ligonier,9107,40.24312700,-79.23753200
Lilly,3865,40.42590500,-78.62001700
Limekiln,0,40.33635100,-75.80277200
Limeport,0,40.50898700,-75.44712600
Limestone,56,41.12867500,-79.32698600
Lincoln University,7428,39.80836100,-75.92781300
Linden,3267,41.23266600,-77.14000700
Line Lexington,508,40.28927200,-75.26100800
Linesville,5125,41.65616500,-80.42395600
Lionville,0,40.05371600,-75.65993100
Listie,0,40.02813300,-79.01335900
Lititz,36610,40.15731600,-76.30690100
Little Meadows,779,41.99063000,-76.13076000
Littlestown,9698,39.74454400,-77.08803800
Liverpool,3201,40.57480600,-76.98914500
Llewellyn,190,40.67286700,-76.27911500
Lock Haven,18429,41.13701300,-77.44692600
Locust Gap,388,40.77175300,-76.44134300
Locustdale,150,40.77730900,-76.37606100
Loganton,2728,41.03423700,-77.30664000
Loganville,0,39.85565600,-76.70746900
Long Pond,2696,41.05342200,-75.46296300
Lopez,501,41.45257200,-76.33743300
Loretto,3421,40.50312600,-78.63029600
Lost Creek,199,40.80647700,-76.24688700
Lowber,297,40.24590300,-79.77087700
Loyalhanna,657,40.45538400,-79.44788500
Loysburg,332,40.16083300,-78.37527800
Loysville,2364,40.36555600,-77.34472200
Lucernemines,511,40.55665400,-79.15349400
Lucinda,1213,41.30839600,-79.36976600
Ludlow,389,41.72839400,-78.94336900
Lumberville,0,40.40677100,-75.03794700
Lurgan,0,40.09413900,-77.63095100
Luthersburg,978,41.05339400,-78.71919500
Luxor,214,41.20332100,-77.19452400
Luzerne,3002,41.28563600,-75.90103000
Lykens,4362,40.56675200,-76.70052200
Lyndell,0,40.05954800,-75.74465900
Lyndora,1167,40.85228600,-79.92700000
Lyon Station,504,40.48203800,-75.75769400
Mackeyville,121,41.05451200,-77.46137500
Macungie,14276,40.51593000,-75.55518500
Madera,1088,40.82839300,-78.43502000
Madison,551,40.24729200,-79.67726400
Madisonburg,256,40.92617700,-77.51721500
Mahaffey,1851,40.87284100,-78.72419600
Mahanoy City,5725,40.81258800,-76.14160300
Mahanoy Plane,380,40.79453200,-76.24188800
Mainesburg,694,41.78396300,-76.99829800
Mainland,0,40.25593700,-75.36017500
Malvern,22605,40.03621800,-75.51381100
Mammoth,0,40.20090400,-79.46309200
Manchester,6840,40.06315100,-76.71830000
Manheim,19225,40.16342700,-76.39496100
Manns Choice,1754,40.00258100,-78.59113000
Manor,1344,40.33395800,-79.67004300
Manorville,401,40.78728600,-79.51976700
Mansfield,7295,41.80729600,-77.07746800
Mapleton Depot,1577,40.39537900,-77.94121700
Mar Lin,343,40.67842300,-76.24522400
Marble,486,41.80793700,-79.83377000
Marchand,0,40.85756400,-79.02281100
Marcus Hook,27365,39.81275000,-75.41637300
Marianna,1793,40.02479500,-80.10005600
Marienville,1732,41.46895100,-79.12309500
Marietta,6196,40.05704100,-76.55218800
Marion,630,39.85731400,-77.69527000
Marion Center,2945,40.77006400,-79.05003400
Marion Heights,755,40.80425300,-76.46495300
Markleton,875,39.85979100,-79.22923300
Markleysburg,1806,39.73313300,-79.45281600
Mars,9786,40.69589900,-80.01172500
Marshalls Creek,0,41.04315000,-75.12740000
Marsteller,129,40.65062000,-78.81186700
Martin,119,39.80646600,-79.90977700
Martindale,0,40.36007400,-78.63224000
Martins Creek,553,40.78343000,-75.18628800
Martinsburg,5674,40.31118700,-78.32417900
Mary D,283,40.76008900,-76.05604300
Marysville,4745,40.34258700,-76.92997400
Masontown,4605,39.84674300,-79.89977500
Matamoras,3873,41.36870400,-74.70016300
Mather,758,39.93479700,-80.07366800
Mattawana,0,40.49618600,-77.72943700
Maxatawny,0,40.54259500,-75.68880100
Mayport,1607,41.03336300,-79.25078600
Maytown,0,40.07537300,-76.58218800
Mc Alisterville,3132,40.63619000,-77.27470900
Mc Clellandtown,2494,39.88478500,-79.86599000
Mc Clure,4691,40.70702000,-77.31443300
Mc Connellsburg,4678,39.93258900,-77.99889000
Mc Connellstown,0,40.45327800,-78.08149000
Mc Donald,11259,40.37003600,-80.23286100
Mc Elhattan,109,41.15979200,-77.36136500
Mc Ewensville,314,41.07286200,-76.81773900
Mc Grann,271,40.78145300,-79.52143300
Mc Intyre,158,40.56978800,-79.29559300
Mc Kean,3987,40.80136200,-77.85535900
Mc Kees Rocks,22537,40.46562400,-80.06561000
Mc Knightstown,131,39.87064900,-77.32554100
Mc Sherrystown,3386,39.80732100,-77.01136900
Mc Veytown,4520,40.49924100,-77.74138100
Mcadoo,3189,40.90083300,-75.99194400
Mcgees Mills,1851,40.88173000,-78.76253000
Mckeesport,47702,40.34784700,-79.86421500
Meadow Lands,62,40.21923700,-80.22061400
Meadville,28883,41.64144300,-80.15144800
Mechanicsburg,59235,40.21425600,-77.00858700
Mechanicsville,0,40.96647500,-76.58662000
Media,37327,39.91772700,-75.38877200
Mehoopany,1676,41.56304200,-76.06104300
Melcroft,413,40.05180700,-79.39109800
Mendenhall,0,39.85399900,-75.64132000
Mentcle,155,40.63770300,-78.88641400
Mercer,13253,41.22700200,-80.23978500
Mercersburg,7899,39.82786900,-77.90333100
Merion Station,5951,39.99760000,-75.24950000
Merrittstown,0,39.97285200,-79.87754700
Mertztown,4252,40.50583000,-75.66583000
Meshoppen,3225,41.61424200,-76.04659100
Mexico,0,40.53757900,-77.35332100
Meyersdale,6326,39.81369300,-79.02474800
Middleburg,7642,40.78591600,-77.04720200
Middlebury Center,1256,41.84368400,-77.27442000
Middleport,458,40.72953400,-76.08549000
Middletown,21556,40.19981400,-76.73108000
Midland,4747,40.25888900,-80.21833300
Midway,982,39.80843200,-77.00275800
Mifflin,1873,40.56952100,-77.40276700
Mifflinburg,9583,40.91758200,-77.04775000
Mifflintown,7065,40.56979900,-77.39693300
Mifflinville,1213,41.03230700,-76.30799300
Milan,1112,41.90757400,-76.52327700
Milanville,399,41.67147700,-75.06516800
Mildred,430,41.47813100,-76.37827300
Milesburg,1187,40.94172700,-77.78500200
Milford,11477,41.32231600,-74.80238800
Milford Square,0,40.43704500,-75.39879000
Mill Creek,1222,40.43563100,-77.93083300
Mill Hall,6736,41.10729000,-77.48443000
Mill Run,1532,39.94957700,-79.45283500
Mill Village,269,41.87644400,-79.97144100
Millersburg,6852,40.53952800,-76.96081000
Millerstown,3791,40.54952600,-77.15470500
Millersville,9580,39.99787600,-76.35412700
Millerton,2445,41.98340700,-76.93857300
Millheim,831,40.89090000,-77.47665800
Millmont,2155,40.88591200,-77.14080900
Millrift,224,41.41081200,-74.74422500
Mills,124,41.94617900,-77.68637900
Millsboro,295,39.98674000,-79.99366300
Millville,3634,41.12036300,-76.52994900
Milnesville,112,40.99036100,-75.98270200
Milroy,3483,40.71395600,-77.59055100
Milton,11521,41.01202900,-76.84774100
Mineral Point,2055,40.37951700,-78.83530100
Mineral Springs,313,39.90652800,-78.98704500
Minersville,4686,40.69064500,-76.26216900
Mingoville,58,40.93228500,-77.64805300
Minisink Hills,186,41.00286900,-75.13673400
Modena,610,39.96215000,-75.80248900
Mohnton,11144,40.28592500,-75.98438000
Mohrsville,3561,40.47432700,-75.98027100
Monaca,13828,40.68728800,-80.27145000
Monessen,8678,40.14840500,-79.88782500
Monocacy Station,0,40.25980400,-75.77014400
Monongahela,12275,40.20312600,-79.92616000
Monroeton,1716,41.71257500,-76.47466400
Monroeville,29394,40.42117900,-79.78810200
Mont Alto,1758,39.84425900,-77.55832300
Mont Clare,1608,40.13888900,-75.50277800
Montandon,624,40.96536300,-76.85079800
Montgomery,5741,41.17035900,-76.87690700
Montgomeryville,5,40.24732900,-75.24378500
Montoursville,12181,41.25424500,-76.92051900
Montrose,8520,41.83396500,-75.87713800
Moosic,5474,41.35341300,-75.73824700
Morann,176,40.78644800,-78.36696200
Morgan,340,40.35423600,-80.13977800
Morgantown,3750,40.15500000,-75.89027800
Morris,811,41.59500000,-77.29250000
Morris Run,309,41.67729600,-77.01802100
Morrisdale,3916,40.94723500,-78.22773800
Morrisville,53212,40.21149700,-74.78793900
Morton,7257,39.90983400,-75.32352100
Moscow,12435,41.33674900,-75.51851900
Moshannon,528,41.03222200,-78.00527800
Mount Aetna,161,40.41925800,-76.29523000
Mount Bethel,3569,40.90403400,-75.11257200
Mount Braddock,0,39.94285300,-79.64448500
Mount Carmel,8174,40.79703100,-76.41189600
Mount Gretna,602,40.24759200,-76.46941000
Mount Holly Springs,3732,40.11842300,-77.18998100
Mount Jewett,1284,41.72561800,-78.63835900
Mount Joy,14224,40.10981800,-76.50329900
Mount Morris,1966,39.73134600,-80.06734500
Mount Pleasant,16451,40.14896000,-79.54114900
Mount Pleasant Mills,2805,40.72314000,-77.01581500
Mount Pocono,3255,41.12203300,-75.36462800
Mount Union,5451,40.38452100,-77.88221900
Mount Wolf,4425,40.06315100,-76.70385600
Mountain Top,14213,41.16952600,-75.87741900
Mountainhome,0,41.17370100,-75.27101500
Mountville,5527,40.03926400,-76.43079600
Muir,224,40.59231000,-76.51857200
Muncy,11955,41.20563700,-76.78551500
Muncy Valley,998,41.34257900,-76.58522800
Munson,342,40.95414000,-78.17110500
Murrysville,12723,40.42840100,-79.69754500
Muse,670,40.29284700,-80.20033500
Myerstown,12397,40.37453600,-76.30273100
Nanticoke,14185,41.20535900,-76.00492300
Nanty Glo,5094,40.47222000,-78.83361000
Narberth,9824,40.00844500,-75.26046000
Narvon,6854,40.10287600,-75.97772200
Natrona Heights,11996,40.62339900,-79.72977000
Nazareth,21384,40.74037500,-75.30962300
Needmore,1809,39.84592200,-78.14472900
Neelyton,220,40.16153300,-77.82487500
Neffs,0,40.69453900,-75.60963000
Nelson,587,41.97840600,-77.23608700
Nemacolin,1034,39.87840900,-79.92477500
Nescopeck,3831,41.05202900,-76.22076700
Nesquehoning,3898,40.86453400,-75.81102700
New Albany,1924,41.60007500,-76.44188600
New Alexandria,3970,40.39348600,-79.41836200
New Baltimore,168,39.98591400,-78.77279800
New Bedford,215,41.09728000,-80.50479100
New Berlin,940,40.87897300,-76.98691700
New Berlinville,221,40.34537400,-75.63296300
New Bethlehem,5075,41.00173100,-79.33142900
New Bloomfield,3911,40.41833300,-77.18833300
New Brighton,14114,40.73034300,-80.31006200
New Buffalo,123,40.45425100,-76.96969800
New Castle,57926,41.00367100,-80.34700900
New Columbia,3363,41.04091700,-76.86690800
New Cumberland,14398,40.23231200,-76.88469500
New Derry,986,40.34999800,-79.28118100
New Eagle,2272,40.20784800,-79.94699400
New Enterprise,1912,40.17035600,-78.40695900
New Florence,3487,40.38034900,-79.07530800
New Freedom,6925,39.73788100,-76.70136000
New Freeport,919,39.75980300,-80.42563000
New Galilee,1863,40.83561800,-80.39950900
New Geneva,0,39.78841000,-79.90922200
New Germantown,0,40.30897200,-77.56971100
New Holland,12821,40.10176400,-76.08522700
New Hope,13199,40.36427200,-74.95127800
New Kensington,41690,40.56978900,-79.76477000
New Kingstown,84,40.23314400,-77.07970000
New London,0,39.78250000,-75.87583300
New Milford,3431,41.87257800,-75.72713100
New Millport,292,40.89268100,-78.53926100
New Oxford,11801,39.86370800,-77.05581400
New Paris,2715,40.10646800,-78.64474100
New Park,1145,39.73484000,-76.50769000
New Philadelphia,1616,40.71953400,-76.11577000
New Providence,4768,39.92627300,-76.19879200
New Ringgold,3122,40.68592400,-75.99909700
New Salem,3087,40.98812100,-79.24420500
New Stanton,3356,40.21923700,-79.60948400
New Tripoli,5049,40.68092700,-75.75185700
New Wilmington,6240,41.12228100,-80.33284200
Newburg,3126,40.13730900,-77.55471000
Newell,551,40.07562800,-79.89810300
Newfoundland,1933,41.30722200,-75.32027800
Newmanstown,4299,40.34953600,-76.21328200
Newport,7051,40.47786100,-77.13053700
Newry,249,40.39368400,-78.43556900
Newton Hamilton,272,40.39174400,-77.83694000
Newtown,27121,40.22927500,-74.93683300
Newtown Square,16203,39.98666700,-75.40138900
Newville,11507,40.17314300,-77.39859600
Nicholson,3564,41.62618800,-75.78046900
Nicktown,721,40.61340100,-78.80335900
Nineveh,133,41.26385500,-79.60166900
Normalville,2570,39.99868500,-79.44809100
Norristown,79507,40.12149700,-75.33990400
North Apollo,1426,40.59617600,-79.55559900
North Bend,477,41.35006700,-77.70220800
North East,14161,41.20332100,-77.19452400
North Springfield,0,41.99444400,-80.42527800
North Versailles,11053,40.37979100,-79.80949100
North Wales,24387,40.21094000,-75.27823100
North Washington,0,40.53284400,-79.59782200
Northampton,15953,40.68620700,-75.49685000
Northern Cambria,6001,40.65923400,-78.78169300
Northpoint,32,40.90332400,-79.13127100
Northumberland,7436,40.89175100,-76.79746500
Norvelt,459,40.20812600,-79.49753800
Norwood,5985,39.89177900,-75.29963000
Nottingham,4873,39.74904300,-76.01797500
Noxen,1486,41.42931000,-76.06285900
Nu Mine,396,40.79617500,-79.28309400
Numidia,0,40.88064200,-76.40217000
Nuremberg,704,40.93953000,-76.17160000
Oak Ridge,239,40.84950400,-78.49641100
Oakdale,9287,40.39812400,-80.18561300
Oakland Mills,119,40.61452200,-77.31693200
Oakmont,6911,40.52173400,-79.84227100
Oaks,0,40.13177200,-75.45963100
Ohiopyle,1176,39.87174200,-79.49226000
Oil City,17758,41.43394800,-79.70644100
Olanta,782,40.91672500,-78.50641200
Old Forge,8798,41.37119000,-75.73491400
Old Zionsville,0,40.48648600,-75.52018400
Oley,3720,40.38759300,-75.78964000
Oliveburg,156,40.99089700,-79.02642300
Oliver,320,39.91868700,-79.71782000
Olyphant,9803,41.46841300,-75.60296500
Oneida,175,40.90758600,-76.12548800
Ono,203,40.40286800,-76.53468700
Orangeville,2802,41.07814100,-76.41438700
Orbisonia,1625,40.24285800,-77.89305200
Orefield,6585,40.63481800,-75.58435200
Oreland,7243,40.11844300,-75.17767500
Orrstown,2631,40.05870000,-77.60998900
Orrtanna,3027,39.84509400,-77.36081900
Orson,0,41.81369400,-75.44795800
Orviston,86,41.10724300,-77.75242600
Orwigsburg,6650,40.65481300,-76.10077100
Osceola,893,41.98449700,-77.34462000
Osceola Mills,3087,40.85005800,-78.27057000
Osterburg,1404,40.16991000,-78.51963800
Ottsville,3645,40.47380500,-75.16226200
Oxford,13340,39.78538600,-75.97883400
Palm,300,40.42796300,-75.53436300
Palmerton,259,40.80148200,-75.61018600
Palmyra,525,40.30897900,-76.59330100
Paoli,6804,40.04235000,-75.49275100
Paradise,3854,40.00982200,-76.12856500
Parker,3245,41.09589500,-79.68254800
Parker Ford,196,40.19954400,-75.58379800
Parkesburg,6294,39.95871600,-75.91939200
Parkhill,0,40.36118400,-78.87085700
Parryville,478,40.81814800,-75.67268800
Patton,3907,40.63395600,-78.65030000
Paupack,254,41.39620000,-75.19628700
Paxinos,1350,40.85064100,-76.58051200
Paxtonville,189,40.77036000,-77.08359300
Peach Bottom,3622,39.75093800,-76.22578800
Peach Glen,0,40.02314700,-77.22998200
Peckville,5410,41.47646900,-75.57324200
Pen Argyl,6506,40.86870600,-75.25490200
Penfield,1457,41.20833300,-78.57583300
Penn,1347,41.20332100,-77.19452400
Penn Run,1692,40.61912900,-79.01136800
Penns Creek,639,40.85980400,-77.05525300
Penns Park,0,40.26594100,-74.99794600
Pennsburg,6975,40.39093200,-75.49212400
Pennsylvania Furnace,2002,40.70535300,-78.00238800
Penryn,0,40.20509300,-76.36829300
Pequea,2315,39.88733700,-76.36509700
Perkasie,21214,40.37204800,-75.29267600
Perkiomenville,5701,40.32426700,-75.47795600
Perryopolis,3691,40.08701800,-79.75059700
Petersburg,2209,40.57256900,-78.04694900
Petrolia,1625,41.01672900,-79.71754900
Philadelphia,1547297,39.95233500,-75.16378900
Philipsburg,8425,40.89644600,-78.22056800
Phoenixville,32944,40.13038200,-75.51491200
Picture Rocks,693,41.27980200,-76.71301100
Pillow,304,40.64091800,-76.80246900
Pine Forge,0,40.28287200,-75.69074300
Pine Grove,8920,40.54842300,-76.38467800
Pine Grove Mills,0,40.73367300,-77.88555600
Pineville,0,41.63200500,-79.50532600
Pipersville,6336,40.42538100,-75.13933900
Pitcairn,3695,40.40312400,-79.77810200
Pitman,764,40.71508600,-76.52079200
Pittsburgh,736800,40.44062400,-79.99588600
Pittsfield,2165,41.83596800,-79.38076000
Pittston,37883,41.32591300,-75.78936000
Plainfield,158,40.20314300,-77.28998300
Pleasant Hall,0,40.05314400,-77.65387900
Pleasant Mount,1028,41.74001700,-75.45649700
Pleasant Unity,570,40.23951400,-79.45087000
Pleasantville,2039,41.59228200,-79.57949400
Plumsteadville,0,40.38732600,-75.14656100
Plumville,326,40.79312000,-79.18059200
Plymouth,9704,41.24035900,-75.94464200
Plymouth Meeting,13692,40.10233100,-75.27434600
Pocono Lake,3034,41.10564400,-75.47499900
Pocono Lake Preserve,0,41.10065100,-75.52912500
Pocono Manor,125,41.10008900,-75.35879400
Pocono Pines,1489,41.11472200,-75.46027700
Pocono Summit,2131,41.11120000,-75.38629500
Pocopson,0,39.90038700,-75.62576500
Point Marion,2501,39.73896700,-79.89866800
Point Pleasant,0,40.42260400,-75.06628100
Polk,2713,41.36700100,-79.92922300
Pomeroy,173,39.96427200,-75.88661400
Port Allegany,4384,41.81089800,-78.27973500
Port Carbon,2271,40.69647800,-76.16883000
Port Clinton,286,40.58231400,-76.02437900
Port Matilda,5099,40.79950400,-78.05417300
Port Royal,2987,40.53341200,-77.38554400
Port Trevorton,2506,40.68638800,-76.88694400
Portage,7187,40.38868400,-78.67224100
Porters Sideling,0,39.82686600,-76.89350100
